"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"23-Nov-2005","EQ","1,500.00","1,522.00","1,499.00","1,499.85","1,520.00","1,516.65","1,515.96","1,638.00","1,093.30","7,56,847","1,14,73,50,918.95","-"
"22-Nov-2005","EQ","1,514.00","1,524.80","1,488.00","1,518.65","1,499.00","1,499.85","1,506.27","1,638.00","1,093.30","5,93,875","89,45,37,740.05","-"
"21-Nov-2005","EQ","1,529.40","1,538.70","1,506.00","1,526.95","1,508.10","1,518.65","1,524.87","1,638.00","1,093.30","8,24,667","1,25,75,11,890.60","-"
"18-Nov-2005","EQ","1,512.00","1,531.00","1,512.00","1,507.65","1,524.00","1,526.95","1,524.04","1,638.00","1,093.30","10,88,465","1,65,88,61,614.25","-"
"17-Nov-2005","EQ","1,500.00","1,518.00","1,492.45","1,511.70","1,503.30","1,507.65","1,506.73","1,638.00","1,093.30","6,09,808","91,88,13,053.00","-"
"16-Nov-2005","EQ","1,511.25","1,517.00","1,502.25","1,510.30","1,509.80","1,511.70","1,510.53","1,638.00","1,093.30","8,42,822","1,27,31,05,037.60","-"
"14-Nov-2005","EQ","1,490.00","1,514.65","1,490.00","1,482.65","1,504.00","1,510.30","1,505.70","1,638.00","1,093.30","10,05,045","1,51,32,95,731.85","-"
"11-Nov-2005","EQ","1,465.00","1,488.00","1,465.00","1,469.75","1,483.00","1,482.65","1,481.75","1,638.00","1,093.30","7,39,986","1,09,64,76,958.55","-"
"10-Nov-2005","EQ","1,457.00","1,476.90","1,457.00","1,456.80","1,470.00","1,469.75","1,466.92","1,638.00","1,093.30","3,86,962","56,76,41,658.35","-"
"09-Nov-2005","EQ","1,477.00","1,483.05","1,450.25","1,477.00","1,461.00","1,456.80","1,464.41","1,638.00","1,093.30","6,25,099","91,54,03,857.20","-"
"08-Nov-2005","EQ","1,474.00","1,484.25","1,470.40","1,464.75","1,478.00","1,477.00","1,478.45","1,638.00","1,093.30","7,22,773","1,06,85,80,778.85","-"
"07-Nov-2005","EQ","1,408.00","1,467.70","1,408.00","1,429.00","1,465.00","1,464.75","1,454.25","1,638.00","1,093.30","5,23,560","76,13,87,291.65","-"
"02-Nov-2005","EQ","1,401.30","1,436.00","1,388.40","1,409.60","1,435.00","1,429.00","1,409.43","1,638.00","1,093.30","3,56,611","50,26,19,347.70","-"
"01-Nov-2005","EQ","1,448.70","1,448.70","1,400.00","1,401.25","1,400.00","1,409.60","1,412.50","1,638.00","1,093.30","66,500","9,39,31,308.35","-"
"31-Oct-2005","EQ","1,365.00","1,408.00","1,360.35","1,362.15","1,401.00","1,401.25","1,392.65","1,638.00","1,093.30","3,56,496","49,64,72,671.85","-"
"28-Oct-2005","EQ","1,409.00","1,409.00","1,355.00","1,401.30","1,365.00","1,362.15","1,371.77","1,638.00","1,093.30","5,62,687","77,18,74,607.80","-"
"27-Oct-2005","EQ","1,423.00","1,428.90","1,390.00","1,422.25","1,405.00","1,401.30","1,413.62","1,638.00","1,093.30","8,46,493","1,19,66,19,537.25","-"
"26-Oct-2005","EQ","1,440.00","1,445.00","1,419.10","1,440.00","1,421.90","1,422.25","1,431.27","1,638.00","1,093.30","5,17,851","74,11,82,831.70","-"
"25-Oct-2005","EQ","1,418.35","1,451.00","1,408.50","1,407.50","1,445.00","1,440.00","1,429.34","1,638.00","1,093.30","6,77,539","96,84,33,421.40","-"
"24-Oct-2005","EQ","1,432.20","1,444.00","1,401.05","1,428.25","1,403.85","1,407.50","1,418.36","1,638.00","1,093.30","3,93,704","55,84,13,985.70","-"
"21-Oct-2005","EQ","1,429.00","1,436.80","1,409.00","1,416.35","1,434.00","1,428.25","1,422.65","1,638.00","1,093.30","7,40,427","1,05,33,67,731.15","-"
"20-Oct-2005","EQ","1,415.10","1,435.00","1,391.05","1,401.60","1,422.00","1,416.35","1,414.41","1,638.00","1,093.30","7,94,119","1,12,32,11,206.15","-"
"19-Oct-2005","EQ","1,459.95","1,460.00","1,372.15","1,440.95","1,410.00","1,401.60","1,408.89","1,638.00","1,093.30","12,57,354","1,77,14,73,121.55","-"
"18-Oct-2005","EQ","1,442.00","1,464.80","1,431.10","1,434.15","1,433.00","1,440.95","1,447.49","1,638.00","1,093.30","13,67,700","1,97,97,28,284.55","-"
"17-Oct-2005","EQ","1,430.00","1,442.00","1,423.90","1,424.05","1,431.00","1,434.15","1,432.33","1,638.00","1,093.30","5,48,602","78,57,79,514.90","-"
"14-Oct-2005","EQ","1,450.00","1,452.00","1,415.00","1,441.30","1,428.00","1,424.05","1,437.11","1,638.00","1,077.65","6,53,274","93,88,24,412.05","-"
"13-Oct-2005","EQ","1,470.00","1,485.00","1,430.35","1,467.75","1,438.05","1,441.30","1,460.67","1,638.00","1,077.65","17,00,724","2,48,42,02,462.35","-"
"11-Oct-2005","EQ","1,460.00","1,474.80","1,422.00","1,448.50","1,467.00","1,467.75","1,456.68","1,638.00","1,077.65","14,45,640","2,10,58,39,656.80","-"
"10-Oct-2005","EQ","1,449.80","1,475.00","1,443.30","1,444.80","1,445.50","1,448.50","1,454.08","1,638.00","1,077.65","6,71,466","97,63,64,820.25","-"
"07-Oct-2005","EQ","1,425.00","1,454.00","1,415.20","1,424.65","1,447.00","1,444.80","1,440.73","1,638.00","1,054.45","7,75,828","1,11,77,58,951.20","-"
"06-Oct-2005","EQ","1,465.05","1,465.05","1,417.15","1,470.00","1,421.05","1,424.65","1,440.96","1,638.00","1,054.45","10,29,224","1,48,30,69,149.45","-"
"05-Oct-2005","EQ","1,484.00","1,489.00","1,465.00","1,489.75","1,475.15","1,470.00","1,476.01","1,638.00","1,054.45","8,22,215","1,21,35,95,132.25","-"
"04-Oct-2005","EQ","1,499.80","1,502.00","1,483.30","1,497.90","1,487.00","1,489.75","1,491.38","1,638.00","1,054.45","7,93,809","1,18,38,72,730.60","-"
"03-Oct-2005","EQ","1,455.40","1,504.90","1,455.40","1,482.35","1,498.00","1,497.90","1,496.63","1,638.00","1,054.45","5,59,065","83,67,12,466.95","-"
"30-Sep-2005","EQ","1,480.00","1,491.80","1,464.25","1,472.85","1,482.00","1,482.35","1,480.34","1,638.00","1,012.50","6,22,872","92,20,65,000.75","-"
"29-Sep-2005","EQ","1,480.00","1,494.40","1,465.00","1,469.50","1,473.10","1,472.85","1,479.60","1,638.00","1,012.50","10,52,736","1,55,76,28,024.30","-"
"28-Sep-2005","EQ","1,464.00","1,474.90","1,447.00","1,462.30","1,474.90","1,469.50","1,460.29","1,638.00","1,012.50","7,37,508","1,07,69,73,029.10","-"
"27-Sep-2005","EQ","1,475.00","1,481.00","1,446.30","1,465.90","1,464.00","1,462.30","1,465.44","1,638.00","1,012.50","8,00,501","1,17,30,87,905.45","-"
"26-Sep-2005","EQ","1,420.00","1,473.00","1,416.00","1,412.45","1,471.00","1,465.90","1,448.44","1,638.00","1,012.50","2,86,256","41,46,23,218.70","-"
"23-Sep-2005","EQ","1,400.35","1,429.80","1,400.35","1,401.45","1,412.00","1,412.45","1,418.21","1,638.00","1,012.50","4,76,978","67,64,56,014.20","-"
"22-Sep-2005","EQ","1,476.00","1,487.00","1,397.00","1,453.65","1,400.00","1,401.45","1,427.54","1,638.00","1,012.50","8,10,301","1,15,67,39,581.30","-"
"21-Sep-2005","EQ","1,474.00","1,476.00","1,400.00","1,470.45","1,450.50","1,453.65","1,455.32","1,638.00","1,012.50","7,76,915","1,13,06,56,796.40","-"
"20-Sep-2005","EQ","1,455.00","1,480.00","1,420.00","1,454.15","1,467.10","1,470.45","1,465.46","1,638.00","1,012.50","7,86,678","1,15,28,48,987.50","-"
"19-Sep-2005","EQ","1,477.70","1,480.00","1,443.00","1,457.60","1,454.20","1,454.15","1,455.32","1,638.00","1,012.50","3,59,681","52,34,50,784.30","-"
"16-Sep-2005","EQ","1,454.75","1,477.70","1,436.20","1,449.90","1,453.00","1,457.60","1,452.11","1,638.00","991.00","6,85,023","99,47,30,400.95","-"
"15-Sep-2005","EQ","1,402.00","1,454.75","1,402.00","1,400.15","1,451.00","1,449.90","1,433.27","1,638.00","991.00","13,80,092","1,97,80,40,459.80","-"
"14-Sep-2005","EQ","1,420.00","1,427.00","1,387.00","1,422.40","1,399.25","1,400.15","1,410.20","1,638.00","991.00","4,86,260","68,57,25,099.55","-"
"13-Sep-2005","EQ","1,431.00","1,431.00","1,410.60","1,430.20","1,425.00","1,422.40","1,419.65","1,638.00","991.00","2,80,623","39,83,85,901.75","-"
"12-Sep-2005","EQ","1,429.00","1,638.00","1,406.50","1,391.95","1,425.00","1,430.20","1,423.81","1,638.00","991.00","8,28,884","1,18,01,73,191.75","-"
"09-Sep-2005","EQ","1,351.00","1,414.00","1,351.00","1,406.10","1,397.00","1,391.95","1,390.75","1,479.00","976.00","4,67,722","65,04,82,408.50","-"
"08-Sep-2005","EQ","1,400.00","1,415.00","1,395.25","1,398.45","1,404.00","1,406.10","1,404.05","1,479.00","976.00","3,59,774","50,51,40,136.15","-"
"06-Sep-2005","EQ","1,415.00","1,419.90","1,388.00","1,410.25","1,397.10","1,398.45","1,401.06","1,479.00","976.00","6,27,930","87,97,65,975.50","-"
"05-Sep-2005","EQ","1,440.00","1,466.90","1,406.35","1,427.20","1,408.70","1,410.25","1,437.23","1,479.00","976.00","9,06,848","1,30,33,45,852.85","-"
"02-Sep-2005","EQ","1,430.00","1,440.00","1,415.05","1,424.25","1,422.00","1,427.20","1,431.17","1,479.00","965.00","6,15,108","88,03,24,508.60","-"
"01-Sep-2005","EQ","1,409.85","1,434.00","1,409.00","1,404.85","1,418.00","1,424.25","1,423.37","1,479.00","965.00","9,50,023","1,35,22,37,092.25","-"
"31-Aug-2005","EQ","1,380.80","1,415.35","1,380.00","1,384.35","1,395.00","1,404.85","1,400.14","1,479.00","965.00","9,26,112","1,29,66,85,825.65","-"
"30-Aug-2005","EQ","1,355.65","1,391.00","1,355.65","1,355.35","1,382.10","1,384.35","1,380.13","1,479.00","965.00","7,25,949","1,00,19,06,365.95","-"
"29-Aug-2005","EQ","1,370.00","1,378.00","1,330.00","1,364.75","1,354.10","1,355.35","1,348.87","1,479.00","965.00","5,10,167","68,81,49,417.25","-"
"26-Aug-2005","EQ","1,328.45","1,370.00","1,325.00","1,323.65","1,368.00","1,364.75","1,351.46","1,479.00","958.55","10,24,833","1,38,50,17,487.45","-"
"25-Aug-2005","EQ","1,305.00","1,330.00","1,300.00","1,295.70","1,321.95","1,323.65","1,313.94","1,479.00","958.55","7,92,653","1,04,14,99,408.30","-"
"24-Aug-2005","EQ","1,316.05","1,318.00","1,284.00","1,316.05","1,300.25","1,295.70","1,296.95","1,479.00","958.55","5,04,595","65,44,32,393.55","-"
"23-Aug-2005","EQ","1,327.00","1,330.65","1,313.00","1,317.85","1,315.00","1,316.05","1,318.01","1,479.00","958.55","5,85,802","77,20,91,568.00","-"
"22-Aug-2005","EQ","1,325.00","1,348.40","1,245.00","1,325.35","1,315.90","1,317.85","1,331.22","1,479.00","958.55","5,61,502","74,74,80,789.70","-"
"19-Aug-2005","EQ","1,315.00","1,332.00","1,311.10","1,313.70","1,326.00","1,325.35","1,323.95","1,479.00","958.55","6,20,784","82,18,84,210.85","-"
"18-Aug-2005","EQ","1,307.00","1,325.00","1,305.30","1,299.15","1,309.80","1,313.70","1,315.75","1,479.00","958.55","9,76,707","1,28,51,03,888.75","-"
"17-Aug-2005","EQ","1,280.00","1,302.00","1,261.30","1,269.05","1,299.00","1,299.15","1,285.52","1,479.00","958.55","7,04,686","90,58,87,120.55","-"
"16-Aug-2005","EQ","1,290.00","1,290.00","1,265.00","1,282.85","1,265.00","1,269.05","1,270.71","1,479.00","958.55","4,56,676","58,03,02,681.60","-"
"12-Aug-2005","EQ","1,328.40","1,328.40","1,275.60","1,312.85","1,278.00","1,282.85","1,298.35","1,479.00","958.55","4,77,729","62,02,59,660.10","-"
"11-Aug-2005","EQ","1,316.65","1,329.00","1,306.60","1,313.05","1,312.10","1,312.85","1,319.05","1,479.00","958.55","4,55,664","60,10,45,216.05","-"
"10-Aug-2005","EQ","1,285.65","1,316.65","1,285.65","1,284.40","1,315.00","1,313.05","1,303.55","1,479.00","958.55","8,69,760","1,13,37,78,477.80","-"
"09-Aug-2005","EQ","1,275.00","1,287.00","1,264.00","1,283.05","1,284.80","1,284.40","1,280.09","1,479.00","958.55","5,92,969","75,90,55,007.30","-"
"08-Aug-2005","EQ","1,290.00","1,290.00","1,267.25","1,285.40","1,285.00","1,283.05","1,281.14","1,479.00","958.55","5,13,670","65,80,84,980.40","-"
"05-Aug-2005","EQ","1,300.00","1,308.00","1,277.20","1,295.25","1,285.00","1,285.40","1,285.48","1,479.00","958.55","3,95,356","50,82,23,758.20","-"
"04-Aug-2005","EQ","1,305.00","1,319.80","1,288.00","1,300.75","1,297.00","1,295.25","1,303.31","1,479.00","958.55","7,93,367","1,03,40,05,823.70","-"
"03-Aug-2005","EQ","1,297.50","1,307.40","1,283.00","1,290.30","1,300.00","1,300.75","1,297.43","1,479.00","958.55","9,09,290","1,17,97,38,411.05","-"
"02-Aug-2005","EQ","1,292.00","1,298.00","1,258.00","1,252.20","1,295.00","1,290.30","1,284.88","1,479.00","958.55","6,02,690","77,43,83,143.80","-"
"01-Aug-2005","EQ","1,267.00","1,275.00","1,242.65","1,268.80","1,256.00","1,252.20","1,253.89","1,479.00","958.55","6,78,849","85,12,01,728.45","-"
"29-Jul-2005","EQ","1,275.00","1,290.00","1,262.00","1,284.50","1,263.10","1,268.80","1,273.47","1,479.00","958.55","10,44,819","1,33,05,41,927.65","-"
"27-Jul-2005","EQ","1,265.00","1,288.00","1,265.00","1,265.25","1,283.00","1,284.50","1,278.87","1,479.00","958.55","3,24,676","41,52,17,858.20","-"
"26-Jul-2005","EQ","1,285.85","1,292.00","1,260.00","1,284.35","1,265.00","1,265.25","1,273.21","1,479.00","958.55","6,53,710","83,23,07,636.05","-"
"25-Jul-2005","EQ","1,296.60","1,302.35","1,275.20","1,293.95","1,286.50","1,284.35","1,283.63","1,479.00","958.55","6,79,128","87,17,48,007.30","-"
"22-Jul-2005","EQ","1,285.00","1,297.85","1,270.40","1,290.30","1,293.10","1,293.95","1,289.02","1,479.00","958.55","6,47,412","83,45,25,038.75","-"
"21-Jul-2005","EQ","1,321.00","1,321.00","1,280.00","1,308.25","1,293.00","1,290.30","1,297.22","1,479.00","958.55","5,24,873","68,08,73,466.70","-"
"20-Jul-2005","EQ","1,335.00","1,335.00","1,305.15","1,319.15","1,307.10","1,308.25","1,316.11","1,479.00","958.55","4,36,788","57,48,61,256.35","-"
"19-Jul-2005","EQ","1,348.40","1,358.00","1,260.00","1,322.20","1,320.25","1,319.15","1,321.68","1,479.00","958.55","5,84,718","77,28,08,250.55","-"
"18-Jul-2005","EQ","1,252.00","1,479.00","1,252.00","1,248.45","1,319.00","1,322.20","1,327.03","1,479.00","958.55","18,09,451","2,40,11,89,519.30","-"
"15-Jul-2005","EQ","1,231.00","1,261.90","1,215.05","1,225.00","1,252.00","1,248.45","1,244.22","1,475.00","958.55","11,67,715","1,45,28,97,491.85","-"
"14-Jul-2005","EQ","1,278.65","1,287.70","1,216.35","1,270.75","1,219.00","1,225.00","1,237.05","1,475.00","958.55","11,07,551","1,37,00,92,294.65","-"
"13-Jul-2005","EQ","1,285.00","1,300.00","1,267.00","1,285.90","1,270.00","1,270.75","1,277.04","1,475.00","958.55","8,08,730","1,03,27,79,158.25","-"
"12-Jul-2005","EQ","1,318.60","1,321.00","1,272.30","1,326.05","1,287.00","1,285.90","1,291.25","1,475.00","958.55","7,68,825","99,27,48,413.75","-"
"11-Jul-2005","EQ","1,311.10","1,330.00","1,311.10","1,311.10","1,320.55","1,326.05","1,322.13","1,475.00","958.55","4,73,908","62,65,68,776.50","-"
"08-Jul-2005","EQ","1,310.60","1,329.40","1,293.55","1,309.65","1,309.50","1,311.10","1,311.16","1,475.00","958.55","7,61,000","99,77,91,461.30","-"
"07-Jul-2005","EQ","1,323.10","1,340.00","1,303.25","1,323.10","1,308.10","1,309.65","1,322.15","1,475.00","958.55","4,36,111","57,66,04,577.75","-"
"06-Jul-2005","EQ","1,326.00","1,332.60","1,316.15","1,320.20","1,321.50","1,323.10","1,323.95","1,475.00","958.55","3,82,152","50,59,48,694.75","-"
"05-Jul-2005","EQ","1,369.75","1,369.75","1,312.60","1,359.05","1,322.50","1,320.20","1,336.10","1,475.00","958.55","6,48,422","86,63,57,977.95","-"
"04-Jul-2005","EQ","1,358.80","1,371.90","1,331.00","1,352.40","1,366.20","1,359.05","1,348.27","1,475.00","958.55","4,93,956","66,59,88,351.45","-"
"01-Jul-2005","EQ","1,350.00","1,356.70","1,340.35","1,358.10","1,352.00","1,352.40","1,350.38","1,475.00","958.55","6,02,571","81,36,99,504.20","-"
"30-Jun-2005","EQ","1,338.80","1,365.00","1,338.80","1,332.55","1,352.90","1,358.10","1,351.43","1,475.00","958.55","8,98,625","1,21,44,32,684.50","-"
"29-Jun-2005","EQ","1,325.00","1,357.95","1,322.15","1,323.55","1,328.05","1,332.55","1,337.75","1,475.00","958.55","8,05,830","1,07,79,99,410.10","-"
"28-Jun-2005","EQ","1,318.00","1,328.00","1,314.05","1,316.45","1,322.50","1,323.55","1,320.72","1,475.00","958.55","7,22,014","95,35,75,636.65","-"
"27-Jun-2005","EQ","1,319.70","1,333.00","1,308.00","1,325.75","1,311.80","1,316.45","1,324.23","1,475.00","958.55","4,43,516","58,73,18,113.95","-"
"24-Jun-2005","EQ","1,300.00","1,338.30","1,295.00","1,307.40","1,325.00","1,325.75","1,322.36","1,475.00","958.55","7,52,665","99,52,96,486.25","-"
"23-Jun-2005","EQ","1,330.00","1,337.75","1,305.00","1,333.35","1,307.60","1,307.40","1,314.97","1,475.00","958.55","4,59,618","60,43,83,218.40","-"
"22-Jun-2005","EQ","1,309.00","1,339.00","1,309.00","1,305.10","1,333.00","1,333.35","1,327.29","1,475.00","958.55","14,42,172","1,91,41,84,203.85","-"
"21-Jun-2005","EQ","1,300.00","1,312.40","1,283.30","1,295.90","1,303.40","1,305.10","1,303.57","1,475.00","958.55","13,07,943","1,70,49,94,688.60","-"
"20-Jun-2005","EQ","1,275.00","1,301.95","1,270.30","1,267.65","1,292.50","1,295.90","1,289.67","1,475.00","958.55","8,01,584","1,03,37,77,141.65","-"
"17-Jun-2005","EQ","1,282.70","1,286.45","1,263.10","1,277.70","1,270.00","1,267.65","1,274.75","1,475.00","958.55","3,83,499","48,88,65,811.05","-"
"16-Jun-2005","EQ","1,277.80","1,287.90","1,264.85","1,272.15","1,278.90","1,277.70","1,277.02","1,475.00","958.55","5,74,194","73,32,58,505.05","-"
"15-Jun-2005","EQ","1,269.75","1,277.90","1,266.30","1,266.05","1,270.00","1,272.15","1,272.54","1,475.00","958.55","3,48,884","44,39,68,924.90","-"
"14-Jun-2005","EQ","1,277.00","1,279.90","1,260.20","1,271.65","1,267.00","1,266.05","1,267.17","1,475.00","958.55","4,31,548","54,68,45,072.10","-"
"13-Jun-2005","EQ","1,275.00","1,283.00","1,260.20","1,266.15","1,272.95","1,271.65","1,270.70","1,475.00","958.55","3,23,754","41,13,92,675.95","-"
"10-Jun-2005","EQ","1,280.00","1,300.00","1,261.10","1,277.30","1,267.95","1,266.15","1,281.22","1,475.00","958.55","8,30,328","1,06,38,30,579.95","-"
"09-Jun-2005","EQ","1,294.00","1,299.00","1,271.35","1,292.10","1,275.80","1,277.30","1,284.40","1,475.00","958.55","4,49,792","57,77,13,035.10","-"
"08-Jun-2005","EQ","1,280.00","1,296.00","1,276.10","1,277.65","1,289.10","1,292.10","1,287.27","1,475.00","958.55","6,04,064","77,75,93,024.65","-"
"07-Jun-2005","EQ","1,288.80","1,288.80","1,269.05","1,280.40","1,276.20","1,277.65","1,278.24","1,475.00","958.55","4,62,274","59,08,98,000.85","-"
"06-Jun-2005","EQ","1,295.00","1,301.70","1,270.30","1,281.60","1,276.90","1,280.40","1,289.33","1,475.00","958.55","7,24,064","93,35,59,734.75","-"
"04-Jun-2005","EQ","1,290.00","1,293.85","1,278.00","1,293.15","1,279.00","1,281.60","1,285.06","1,475.00","958.55","1,69,770","21,81,64,694.05","-"
"03-Jun-2005","EQ","1,268.55","1,296.70","1,261.05","1,268.55","1,296.00","1,293.15","1,283.99","1,475.00","958.55","8,18,566","1,05,10,33,166.75","-"
"02-Jun-2005","EQ","1,308.00","1,309.00","1,265.10","1,304.50","1,267.25","1,268.55","1,280.27","1,475.00","958.55","13,84,578","1,77,26,39,095.55","-"
"01-Jun-2005","EQ","1,330.00","1,330.00","1,297.55","1,334.25","1,300.50","1,304.50","1,309.18","1,475.00","958.55","9,41,261","1,23,22,83,545.05","-"
"31-May-2005","EQ","1,320.00","1,342.90","1,305.55","1,319.10","1,329.00","1,334.25","1,325.25","1,475.00","958.55","12,95,696","1,71,71,15,547.05","-"
"30-May-2005","EQ","1,269.20","1,333.05","1,264.00","1,269.20","1,324.00","1,319.10","1,317.87","1,475.00","958.55","22,36,648","2,94,76,03,806.25","-"
"27-May-2005","EQ","1,283.00","1,299.00","1,255.25","1,290.05","1,281.00","1,269.20","1,284.95","1,475.00","958.55","9,20,435","1,18,27,10,349.60","-"
"26-May-2005","EQ","1,258.00","1,296.00","1,251.15","1,260.55","1,282.00","1,290.05","1,275.41","1,475.00","958.55","12,22,762","1,55,95,23,840.05","-"
"25-May-2005","EQ","1,229.70","1,269.40","1,215.00","1,234.85","1,256.00","1,260.55","1,248.17","1,475.00","958.55","9,86,809","1,23,17,03,758.90","-"
"24-May-2005","EQ","1,244.70","1,244.70","1,205.25","1,223.80","1,232.00","1,234.85","1,223.68","1,475.00","958.55","7,66,107","93,74,69,164.75","-"
"23-May-2005","EQ","1,170.00","1,234.90","1,170.00","1,169.65","1,232.25","1,223.80","1,204.82","1,475.00","958.55","12,95,252","1,56,05,40,012.75","-"
"20-May-2005","EQ","1,165.00","1,174.70","1,147.20","1,162.50","1,169.40","1,169.65","1,160.98","1,475.00","958.55","4,08,202","47,39,15,248.10","-"
"19-May-2005","EQ","1,153.45","1,172.00","1,153.20","1,142.70","1,158.80","1,162.50","1,160.78","1,475.00","958.55","4,57,431","53,09,77,663.20","-"
"18-May-2005","EQ","1,154.00","1,154.00","1,123.00","1,150.55","1,142.00","1,142.70","1,139.09","1,475.00","958.55","5,73,528","65,32,97,665.75","-"
"17-May-2005","EQ","1,161.10","1,164.70","1,144.40","1,154.30","1,145.95","1,150.55","1,157.20","1,475.00","958.55","5,83,322","67,50,20,955.60","-"
