"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2011","EQ","1,178.00","1,182.50","1,156.50","1,165.70","1,156.95","1,160.65","1,170.42","1,246.95","902.00","7,72,705","90,43,93,040.95","35,134"
"29-Dec-2011","EQ","1,163.50","1,178.10","1,159.50","1,169.20","1,165.00","1,165.70","1,166.48","1,246.95","902.00","7,92,864","92,48,60,793.70","23,865"
"28-Dec-2011","EQ","1,178.70","1,183.55","1,165.90","1,179.45","1,169.00","1,169.20","1,173.47","1,246.95","902.00","5,98,955","70,28,57,906.50","21,796"
"27-Dec-2011","EQ","1,185.40","1,190.00","1,170.00","1,188.40","1,178.00","1,179.45","1,180.54","1,246.95","902.00","4,91,951","58,07,65,567.05","19,911"
"26-Dec-2011","EQ","1,157.15","1,190.20","1,153.50","1,157.15","1,189.90","1,188.40","1,180.71","1,246.95","902.00","11,14,676","1,31,61,13,826.15","30,699"
"23-Dec-2011","EQ","1,151.00","1,162.00","1,139.10","1,151.70","1,158.25","1,157.15","1,150.65","1,246.95","902.00","7,89,295","90,82,03,899.60","29,190"
"22-Dec-2011","EQ","1,152.00","1,163.85","1,134.25","1,158.70","1,147.95","1,151.70","1,147.52","1,246.95","902.00","10,43,134","1,19,70,17,865.35","35,073"
"21-Dec-2011","EQ","1,150.00","1,166.00","1,122.45","1,133.35","1,158.05","1,158.70","1,144.70","1,246.95","902.00","15,58,488","1,78,40,06,788.05","53,892"
"20-Dec-2011","EQ","1,145.35","1,151.10","1,128.25","1,143.65","1,138.00","1,133.35","1,140.12","1,246.95","902.00","9,04,698","1,03,14,66,084.90","28,995"
"19-Dec-2011","EQ","1,139.00","1,157.40","1,114.40","1,146.30","1,139.20","1,143.65","1,129.84","1,246.95","902.00","18,33,862","2,07,19,79,589.80","61,069"
"16-Dec-2011","EQ","1,176.55","1,182.55","1,132.30","1,182.50","1,151.00","1,146.30","1,161.00","1,246.95","902.00","17,75,448","2,06,12,93,969.10","64,103"
"15-Dec-2011","EQ","1,179.70","1,189.90","1,154.60","1,182.45","1,182.00","1,182.50","1,174.03","1,246.95","902.00","18,34,686","2,15,39,72,137.20","49,265"
