"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"15-Nov-2012","EQ","1,320.10","1,322.00","1,291.00","1,325.30","1,293.70","1,294.15","1,301.51","1,439.80","1,041.00","8,67,701","1,12,93,23,233.35","72,342"
"13-Nov-2012","EQ","1,335.15","1,337.20","1,322.05","1,334.50","1,322.60","1,325.30","1,326.61","1,439.80","1,041.00","71,507","9,48,62,070.45","3,256"
"12-Nov-2012","EQ","1,320.00","1,348.00","1,320.00","1,324.95","1,330.50","1,334.50","1,337.33","1,439.80","1,041.00","7,33,391","98,07,85,005.30","41,013"
"09-Nov-2012","EQ","1,330.00","1,333.25","1,320.90","1,331.20","1,325.95","1,324.95","1,325.69","1,439.80","1,041.00","3,55,691","47,15,35,504.25","18,400"
"08-Nov-2012","EQ","1,324.00","1,334.70","1,316.60","1,331.50","1,331.00","1,331.20","1,328.38","1,439.80","1,041.00","6,19,522","82,29,57,899.85","30,085"
"07-Nov-2012","EQ","1,325.00","1,333.35","1,321.50","1,320.55","1,332.95","1,331.50","1,329.38","1,439.80","1,041.00","5,29,195","70,35,02,445.45","29,016"
"06-Nov-2012","EQ","1,325.00","1,337.40","1,319.45","1,329.60","1,320.00","1,320.55","1,325.89","1,439.80","1,041.00","6,48,733","86,01,45,626.05","27,560"
"05-Nov-2012","EQ","1,335.90","1,343.35","1,325.30","1,331.20","1,328.70","1,329.60","1,334.48","1,439.80","1,041.00","6,11,913","81,65,83,314.70","30,214"
"02-Nov-2012","EQ","1,324.90","1,338.00","1,318.40","1,315.25","1,329.00","1,331.20","1,330.55","1,439.80","1,041.00","8,36,987","1,11,36,56,321.05","27,175"
"01-Nov-2012","EQ","1,314.90","1,320.35","1,310.20","1,315.50","1,314.50","1,315.25","1,315.08","1,439.80","1,041.00","7,89,884","1,03,87,63,904.85","23,921"
"31-Oct-2012","EQ","1,309.10","1,316.80","1,304.00","1,311.50","1,315.20","1,315.50","1,312.07","1,439.80","1,041.00","4,99,768","65,57,30,870.60","17,967"
"30-Oct-2012","EQ","1,304.40","1,322.00","1,304.40","1,308.40","1,310.00","1,311.50","1,313.37","1,439.80","1,041.00","4,02,634","52,88,08,323.25","16,295"
"29-Oct-2012","EQ","1,311.00","1,319.80","1,300.80","1,315.30","1,308.75","1,308.40","1,308.96","1,439.80","1,041.00","4,07,814","53,38,11,042.95","23,756"
"26-Oct-2012","EQ","1,306.20","1,322.00","1,306.20","1,315.35","1,316.85","1,315.30","1,315.35","1,439.80","1,041.00","5,23,675","68,88,13,840.70","25,695"
"25-Oct-2012","EQ","1,315.00","1,323.90","1,304.25","1,314.60","1,318.00","1,315.35","1,315.79","1,439.80","1,041.00","11,27,235","1,48,32,01,152.20","38,321"
"23-Oct-2012","EQ","1,324.00","1,324.00","1,311.90","1,318.90","1,314.25","1,314.60","1,316.33","1,439.80","1,041.00","5,68,348","74,81,35,174.85","21,203"
"22-Oct-2012","EQ","1,325.10","1,334.90","1,303.00","1,289.70","1,318.90","1,318.90","1,321.29","1,439.80","1,041.00","26,98,671","3,56,57,18,336.40","77,386"
"19-Oct-2012","EQ","1,309.00","1,311.40","1,282.00","1,307.35","1,290.15","1,289.70","1,294.96","1,439.80","1,020.50","14,12,808","1,82,95,28,220.15","55,185"
"18-Oct-2012","EQ","1,286.25","1,311.00","1,280.20","1,283.15","1,306.45","1,307.35","1,295.70","1,439.80","1,020.50","7,23,564","93,75,24,831.50","32,691"
"17-Oct-2012","EQ","1,301.30","1,304.90","1,272.00","1,295.90","1,282.25","1,283.15","1,283.54","1,439.80","1,020.50","7,98,740","1,02,52,17,293.05","42,375"
"16-Oct-2012","EQ","1,297.00","1,310.20","1,287.80","1,294.65","1,287.90","1,295.90","1,301.00","1,439.80","1,020.50","6,41,372","83,44,24,376.00","31,394"
"15-Oct-2012","EQ","1,294.00","1,302.40","1,287.50","1,298.45","1,292.00","1,294.65","1,293.94","1,439.80","1,020.50","4,07,264","52,69,76,151.50","21,452"
"12-Oct-2012","EQ","1,278.80","1,313.65","1,273.20","1,289.45","1,295.25","1,298.45","1,295.65","1,439.80","1,020.50","12,34,771","1,59,98,28,596.45","53,519"
"11-Oct-2012","EQ","1,290.25","1,301.55","1,286.05","1,289.35","1,291.80","1,289.45","1,293.31","1,439.80","1,020.50","8,17,763","1,05,76,18,344.00","36,946"
"10-Oct-2012","EQ","1,286.00","1,301.75","1,285.00","1,294.85","1,289.00","1,289.35","1,290.44","1,439.80","1,020.50","5,81,989","75,10,19,857.70","24,202"
"09-Oct-2012","EQ","1,297.90","1,298.80","1,285.00","1,292.70","1,295.00","1,294.85","1,292.43","1,439.80","1,020.50","6,45,577","83,43,63,102.55","27,678"
"08-Oct-2012","EQ","1,310.00","1,315.25","1,285.45","1,304.00","1,288.00","1,292.70","1,298.56","1,439.80","1,020.50","8,42,704","1,09,42,98,938.40","45,834"
"05-Oct-2012","EQ","1,310.25","1,319.35","1,055.00","1,317.15","1,301.15","1,304.00","1,286.04","1,439.80","1,015.30","19,18,055","2,46,66,92,593.30","66,953"
"04-Oct-2012","EQ","1,320.00","1,321.65","1,308.65","1,322.65","1,319.00","1,317.15","1,315.17","1,439.80","1,015.30","6,59,642","86,75,40,725.90","24,351"
"03-Oct-2012","EQ","1,301.00","1,325.00","1,301.00","1,302.95","1,322.00","1,322.65","1,317.60","1,439.80","1,015.30","11,59,115","1,52,72,54,935.30","51,635"
"01-Oct-2012","EQ","1,295.00","1,309.80","1,293.05","1,295.90","1,300.30","1,302.95","1,302.07","1,439.80","1,015.30","8,97,809","1,16,90,10,541.95","35,001"
"28-Sep-2012","EQ","1,278.80","1,305.00","1,276.50","1,271.55","1,293.55","1,295.90","1,295.71","1,439.80","969.00","14,56,498","1,88,72,04,748.60","57,208"
"27-Sep-2012","EQ","1,280.10","1,299.50","1,261.10","1,285.60","1,276.50","1,271.55","1,279.98","1,439.80","969.00","28,02,699","3,58,73,91,602.35","92,803"
"26-Sep-2012","EQ","1,295.20","1,305.00","1,282.00","1,293.20","1,286.80","1,285.60","1,290.38","1,439.80","969.00","16,46,406","2,12,44,94,510.70","60,659"
"25-Sep-2012","EQ","1,290.10","1,309.75","1,282.30","1,289.45","1,300.00","1,293.20","1,298.08","1,439.80","969.00","19,11,847","2,48,17,35,840.55","80,702"
"24-Sep-2012","EQ","1,310.00","1,313.00","1,277.00","1,304.05","1,288.40","1,289.45","1,286.40","1,439.80","969.00","24,68,510","3,17,54,85,612.25","1,04,103"
"21-Sep-2012","EQ","1,324.90","1,332.30","1,298.30","1,322.00","1,306.75","1,304.05","1,313.30","1,439.80","969.00","21,23,879","2,78,92,97,046.40","96,795"
"20-Sep-2012","EQ","1,295.00","1,336.90","1,291.60","1,299.80","1,315.90","1,322.00","1,322.18","1,439.80","969.00","20,21,253","2,67,24,64,517.10","98,575"
"18-Sep-2012","EQ","1,345.00","1,345.00","1,292.55","1,342.10","1,301.85","1,299.80","1,314.69","1,439.80","969.00","36,10,103","4,74,61,61,641.35","1,35,769"
"17-Sep-2012","EQ","1,418.25","1,421.55","1,335.50","1,413.10","1,337.20","1,342.10","1,364.50","1,439.80","969.00","25,47,195","3,47,56,58,257.35","90,702"
"14-Sep-2012","EQ","1,428.00","1,439.80","1,402.15","1,417.70","1,412.35","1,413.10","1,415.20","1,439.80","969.00","14,07,420","1,99,17,78,593.75","76,261"
"13-Sep-2012","EQ","1,413.00","1,423.95","1,409.55","1,414.90","1,416.00","1,417.70","1,417.65","1,423.95","969.00","9,40,605","1,33,34,47,328.05","45,166"
"12-Sep-2012","EQ","1,396.95","1,421.00","1,389.90","1,392.65","1,414.30","1,414.90","1,411.21","1,421.00","969.00","10,57,233","1,49,19,72,698.00","49,484"
"11-Sep-2012","EQ","1,369.00","1,395.60","1,364.05","1,371.45","1,391.10","1,392.65","1,382.93","1,396.80","969.00","6,37,090","88,10,52,477.00","46,280"
"10-Sep-2012","EQ","1,383.20","1,383.90","1,365.95","1,386.50","1,367.30","1,371.45","1,373.72","1,396.80","969.00","7,38,012","1,01,38,19,974.80","29,031"
"08-Sep-2012","EQ","1,380.45","1,389.40","1,380.45","1,386.70","1,388.30","1,386.50","1,385.46","1,396.80","969.00","42,619","5,90,46,957.60","1,742"
"07-Sep-2012","EQ","1,390.00","1,396.80","1,378.90","1,375.60","1,383.15","1,386.70","1,388.20","1,396.80","969.00","13,18,328","1,83,01,01,482.50","50,547"
"06-Sep-2012","EQ","1,364.10","1,379.90","1,353.65","1,364.50","1,378.00","1,375.60","1,370.86","1,388.80","969.00","11,45,842","1,57,07,84,195.15","38,260"
"05-Sep-2012","EQ","1,339.50","1,371.00","1,332.00","1,340.85","1,365.00","1,364.50","1,351.37","1,388.80","969.00","10,14,480","1,37,09,41,283.85","33,799"
"04-Sep-2012","EQ","1,332.90","1,347.00","1,322.05","1,337.85","1,343.10","1,340.85","1,331.90","1,388.80","969.00","7,54,009","1,00,42,62,761.30","36,304"
"03-Sep-2012","EQ","1,350.00","1,354.90","1,333.00","1,343.75","1,334.00","1,337.85","1,342.22","1,388.80","969.00","6,11,913","82,13,23,956.35","22,471"
"31-Aug-2012","EQ","1,357.00","1,359.00","1,334.65","1,367.15","1,341.10","1,343.75","1,345.32","1,388.80","964.10","8,86,924","1,19,31,92,787.20","27,538"
"30-Aug-2012","EQ","1,339.90","1,388.80","1,323.40","1,343.30","1,356.00","1,367.15","1,356.66","1,388.80","964.10","16,66,716","2,26,11,63,770.80","38,347"
"29-Aug-2012","EQ","1,350.00","1,358.00","1,335.00","1,350.90","1,344.90","1,343.30","1,344.66","1,358.00","964.10","10,69,645","1,43,83,13,057.70","34,353"
"28-Aug-2012","EQ","1,326.95","1,354.65","1,315.00","1,320.45","1,350.50","1,350.90","1,342.11","1,354.65","964.10","11,33,102","1,52,07,45,503.25","35,759"
"27-Aug-2012","EQ","1,316.20","1,330.90","1,315.00","1,322.85","1,322.70","1,320.45","1,320.66","1,330.90","964.10","4,83,600","63,86,73,264.05","22,283"
"24-Aug-2012","EQ","1,320.00","1,328.40","1,313.00","1,323.45","1,320.30","1,322.85","1,321.92","1,328.40","902.00","7,89,469","1,04,36,11,106.65","31,087"
"23-Aug-2012","EQ","1,291.75","1,326.00","1,291.75","1,291.65","1,324.80","1,323.45","1,316.03","1,326.00","902.00","11,68,657","1,53,79,93,121.05","47,425"
"22-Aug-2012","EQ","1,295.90","1,309.00","1,288.10","1,298.65","1,295.15","1,291.65","1,298.82","1,309.00","902.00","5,67,048","73,64,91,501.65","27,742"
"21-Aug-2012","EQ","1,279.90","1,305.00","1,277.10","1,278.60","1,301.20","1,298.65","1,295.64","1,305.00","902.00","10,25,788","1,32,90,54,963.70","35,628"
"17-Aug-2012","EQ","1,265.05","1,284.50","1,264.00","1,263.55","1,277.50","1,278.60","1,277.60","1,295.25","902.00","6,43,788","82,25,04,433.45","25,857"
"16-Aug-2012","EQ","1,270.15","1,271.55","1,252.10","1,268.40","1,267.55","1,263.55","1,261.88","1,295.25","902.00","8,94,146","1,12,83,05,631.45","44,733"
"14-Aug-2012","EQ","1,260.00","1,273.25","1,259.25","1,266.30","1,269.00","1,268.40","1,266.96","1,295.25","902.00","5,68,465","72,02,24,021.75","32,509"
"13-Aug-2012","EQ","1,279.10","1,279.10","1,257.25","1,280.05","1,266.15","1,266.30","1,266.41","1,295.25","902.00","7,14,019","90,42,41,607.05","34,080"
"10-Aug-2012","EQ","1,256.00","1,285.00","1,255.75","1,258.15","1,284.95","1,280.05","1,273.50","1,295.25","902.00","15,41,178","1,96,26,83,720.45","39,840"
"09-Aug-2012","EQ","1,250.25","1,267.85","1,250.25","1,249.20","1,263.25","1,258.15","1,260.05","1,295.25","902.00","5,64,737","71,15,94,811.20","21,388"
"08-Aug-2012","EQ","1,265.00","1,266.65","1,246.40","1,264.05","1,249.95","1,249.20","1,253.34","1,295.25","902.00","8,21,500","1,02,96,18,715.70","28,196"
"07-Aug-2012","EQ","1,239.00","1,266.20","1,234.65","1,228.90","1,263.50","1,264.05","1,251.29","1,295.25","902.00","10,49,577","1,31,33,26,629.45","44,705"
"06-Aug-2012","EQ","1,245.00","1,248.00","1,225.20","1,236.90","1,226.00","1,228.90","1,232.54","1,295.25","902.00","5,07,770","62,58,45,681.05","36,326"
"03-Aug-2012","EQ","1,228.00","1,240.25","1,218.10","1,232.80","1,239.05","1,236.90","1,230.60","1,295.25","902.00","4,88,868","60,16,00,061.55","29,412"
"02-Aug-2012","EQ","1,229.95","1,236.70","1,222.00","1,224.65","1,234.05","1,232.80","1,231.25","1,295.25","902.00","4,75,529","58,54,95,690.05","42,080"
"01-Aug-2012","EQ","1,238.10","1,244.80","1,222.10","1,243.65","1,224.00","1,224.65","1,228.73","1,295.25","902.00","6,47,875","79,60,63,626.30","29,028"
"31-Jul-2012","EQ","1,235.00","1,249.25","1,226.25","1,231.00","1,242.75","1,243.65","1,241.28","1,295.25","902.00","9,89,982","1,22,88,48,784.90","34,490"
"30-Jul-2012","EQ","1,234.90","1,242.85","1,214.55","1,225.30","1,234.25","1,231.00","1,227.32","1,295.25","902.00","13,12,856","1,61,12,98,458.60","37,777"
"27-Jul-2012","EQ","1,215.00","1,230.20","1,203.25","1,198.45","1,230.00","1,225.30","1,218.88","1,295.25","902.00","9,21,488","1,12,31,80,297.05","40,952"
"26-Jul-2012","EQ","1,213.00","1,221.00","1,190.20","1,213.15","1,196.20","1,198.45","1,206.15","1,295.25","902.00","14,72,873","1,77,65,10,584.95","39,053"
"25-Jul-2012","EQ","1,204.00","1,217.00","1,196.90","1,209.15","1,214.90","1,213.15","1,206.52","1,295.25","902.00","8,33,015","1,00,50,51,058.55","44,215"
"24-Jul-2012","EQ","1,208.10","1,218.65","1,197.10","1,214.25","1,210.00","1,209.15","1,207.03","1,295.25","902.00","8,24,046","99,46,44,374.15","20,279"
"23-Jul-2012","EQ","1,208.00","1,227.20","1,201.00","1,223.05","1,208.70","1,214.25","1,220.48","1,295.25","902.00","14,51,599","1,77,16,50,390.45","64,523"
"20-Jul-2012","EQ","1,201.00","1,228.00","1,200.30","1,201.00","1,223.00","1,223.05","1,221.09","1,295.25","902.00","16,89,113","2,06,25,67,295.70","54,245"
"19-Jul-2012","EQ","1,203.00","1,210.00","1,195.25","1,195.30","1,203.00","1,201.00","1,203.04","1,295.25","902.00","6,67,676","80,32,43,908.00","34,734"
"18-Jul-2012","EQ","1,195.00","1,204.40","1,178.50","1,185.90","1,195.10","1,195.30","1,189.41","1,295.25","902.00","14,87,643","1,76,94,11,390.65","53,565"
"17-Jul-2012","EQ","1,218.00","1,224.00","1,175.20","1,207.35","1,186.60","1,185.90","1,188.57","1,295.25","902.00","31,91,908","3,79,38,20,212.95","94,357"
"16-Jul-2012","EQ","1,249.00","1,259.25","1,202.90","1,249.40","1,203.30","1,207.35","1,224.38","1,295.25","902.00","18,10,313","2,21,65,07,835.05","59,141"
"13-Jul-2012","EQ","1,273.80","1,284.00","1,243.00","1,236.00","1,249.15","1,249.40","1,261.47","1,295.25","902.00","36,08,577","4,55,21,27,777.90","97,225"
"12-Jul-2012","EQ","1,225.00","1,250.00","1,219.30","1,258.30","1,233.15","1,236.00","1,235.31","1,295.25","902.00","39,29,540","4,85,42,03,382.50","1,21,008"
"11-Jul-2012","EQ","1,253.25","1,274.50","1,253.25","1,261.70","1,258.60","1,258.30","1,261.66","1,295.25","902.00","10,17,269","1,28,34,46,421.90","61,488"
"10-Jul-2012","EQ","1,265.00","1,270.25","1,249.55","1,259.40","1,262.10","1,261.70","1,260.22","1,295.25","902.00","12,58,799","1,58,63,57,492.95","57,122"
"09-Jul-2012","EQ","1,245.00","1,264.55","1,243.35","1,247.75","1,261.30","1,259.40","1,260.57","1,295.25","902.00","9,56,384","1,20,55,88,887.70","31,706"
"06-Jul-2012","EQ","1,240.00","1,252.80","1,227.00","1,240.60","1,252.15","1,247.75","1,238.32","1,295.25","902.00","9,64,964","1,19,49,38,266.35","47,536"
"05-Jul-2012","EQ","1,247.85","1,247.85","1,235.20","1,247.85","1,241.60","1,240.60","1,240.47","1,295.25","902.00","7,60,438","94,33,02,941.35","43,868"
"04-Jul-2012","EQ","1,243.50","1,249.50","1,231.55","1,239.40","1,248.00","1,247.85","1,240.85","1,295.25","902.00","6,50,903","80,76,74,006.25","25,562"
"03-Jul-2012","EQ","1,265.00","1,269.80","1,230.30","1,259.45","1,240.60","1,239.40","1,242.05","1,295.25","902.00","11,13,646","1,38,32,07,992.45","74,599"
"02-Jul-2012","EQ","1,279.00","1,279.00","1,256.45","1,277.45","1,259.55","1,259.45","1,265.13","1,295.25","902.00","10,55,550","1,33,54,08,747.35","50,092"
"29-Jun-2012","EQ","1,263.35","1,287.00","1,262.90","1,258.85","1,278.05","1,277.45","1,278.87","1,295.25","902.00","9,95,075","1,27,25,70,622.80","52,748"
"28-Jun-2012","EQ","1,246.95","1,263.90","1,236.25","1,246.70","1,252.75","1,258.85","1,250.66","1,295.25","902.00","9,47,114","1,18,45,20,411.60","34,814"
"27-Jun-2012","EQ","1,236.25","1,258.80","1,236.25","1,235.10","1,242.00","1,246.70","1,248.88","1,295.25","902.00","11,52,931","1,43,98,68,507.10","26,836"
"26-Jun-2012","EQ","1,217.50","1,237.00","1,217.05","1,216.75","1,236.40","1,235.10","1,232.26","1,295.25","902.00","5,54,857","68,37,28,312.50","26,613"
"25-Jun-2012","EQ","1,237.00","1,238.50","1,211.00","1,233.45","1,217.50","1,216.75","1,226.36","1,295.25","902.00","7,94,379","97,41,98,021.90","33,456"
"22-Jun-2012","EQ","1,214.25","1,239.90","1,214.25","1,224.05","1,233.40","1,233.45","1,232.65","1,295.25","902.00","9,59,780","1,18,30,70,515.85","37,326"
"21-Jun-2012","EQ","1,245.05","1,252.00","1,209.00","1,252.80","1,224.20","1,224.05","1,223.02","1,295.25","902.00","20,77,990","2,54,14,25,455.45","82,725"
"20-Jun-2012","EQ","1,274.00","1,274.00","1,243.30","1,273.95","1,252.00","1,252.80","1,260.59","1,295.25","902.00","8,76,870","1,10,53,70,892.40","43,219"
"19-Jun-2012","EQ","1,256.90","1,279.25","1,255.10","1,257.15","1,275.00","1,273.95","1,267.31","1,295.25","902.00","8,84,529","1,12,09,76,617.40","45,920"
"18-Jun-2012","EQ","1,276.00","1,286.35","1,250.00","1,272.45","1,256.25","1,257.15","1,265.90","1,295.25","902.00","7,47,694","94,65,02,290.80","38,207"
"15-Jun-2012","EQ","1,254.05","1,280.00","1,249.00","1,254.00","1,273.55","1,272.45","1,263.26","1,295.25","902.00","9,93,020","1,25,44,37,637.15","36,194"
"14-Jun-2012","EQ","1,249.00","1,261.50","1,245.00","1,250.40","1,253.80","1,254.00","1,255.76","1,295.25","902.00","7,35,562","92,36,87,645.05","41,058"
"13-Jun-2012","EQ","1,249.00","1,260.00","1,242.60","1,248.10","1,255.00","1,250.40","1,251.46","1,295.25","902.00","7,25,429","90,78,43,629.15","27,001"
"12-Jun-2012","EQ","1,221.10","1,253.00","1,221.10","1,233.55","1,248.30","1,248.10","1,241.11","1,295.25","902.00","5,46,071","67,77,31,535.90","21,606"
"11-Jun-2012","EQ","1,233.00","1,246.05","1,227.10","1,230.90","1,234.00","1,233.55","1,233.32","1,295.25","902.00","7,72,524","95,27,65,952.05","20,718"
"08-Jun-2012","EQ","1,231.20","1,242.60","1,224.15","1,240.20","1,230.00","1,230.90","1,228.54","1,295.25","902.00","12,00,122","1,47,43,93,966.95","33,078"
"07-Jun-2012","EQ","1,247.00","1,249.90","1,231.55","1,251.15","1,240.00","1,240.20","1,238.48","1,295.25","902.00","10,74,864","1,33,11,96,290.35","33,363"
"06-Jun-2012","EQ","1,230.00","1,263.75","1,229.10","1,226.50","1,249.05","1,251.15","1,253.19","1,295.25","902.00","16,45,954","2,06,26,96,693.65","54,561"
"05-Jun-2012","EQ","1,214.00","1,230.90","1,214.00","1,213.25","1,227.00","1,226.50","1,224.06","1,295.25","902.00","10,31,699","1,26,28,60,254.55","28,267"
"04-Jun-2012","EQ","1,210.00","1,216.00","1,196.20","1,224.60","1,215.00","1,213.25","1,207.71","1,295.25","902.00","6,02,215","72,72,99,766.50","34,162"
"01-Jun-2012","EQ","1,240.00","1,245.00","1,218.50","1,245.35","1,223.70","1,224.60","1,224.73","1,295.25","902.00","7,39,764","90,60,08,152.10","29,285"
"31-May-2012","EQ","1,221.00","1,255.90","1,221.00","1,240.55","1,244.05","1,245.35","1,241.44","1,295.25","902.00","22,05,801","2,73,83,70,599.15","47,289"
"30-May-2012","EQ","1,231.25","1,257.00","1,231.25","1,240.35","1,239.80","1,240.55","1,245.50","1,295.25","902.00","7,90,757","98,48,85,308.15","34,395"
"29-May-2012","EQ","1,228.00","1,248.00","1,218.40","1,224.70","1,240.20","1,240.35","1,236.97","1,295.25","902.00","7,87,516","97,41,34,476.85","26,795"
"28-May-2012","EQ","1,224.00","1,230.00","1,215.05","1,220.80","1,228.90","1,224.70","1,221.25","1,295.25","902.00","3,95,097","48,25,10,842.10","18,554"
"25-May-2012","EQ","1,212.10","1,225.00","1,209.10","1,221.45","1,223.15","1,220.80","1,218.72","1,295.25","902.00","4,57,523","55,75,92,691.90","27,072"
"24-May-2012","EQ","1,225.00","1,228.95","1,207.10","1,225.15","1,223.00","1,221.45","1,217.99","1,295.25","902.00","6,02,837","73,42,46,560.05","35,630"
"23-May-2012","EQ","1,233.00","1,235.55","1,214.10","1,224.05","1,220.90","1,225.15","1,224.11","1,295.25","902.00","10,81,403","1,32,37,57,959.80","35,494"
"22-May-2012","EQ","1,221.00","1,240.00","1,213.00","1,209.20","1,239.00","1,224.05","1,222.33","1,295.25","902.00","11,80,458","1,44,29,07,141.75","27,043"
"21-May-2012","EQ","1,211.00","1,225.00","1,204.05","1,210.65","1,208.25","1,209.20","1,214.89","1,295.25","902.00","11,13,544","1,35,28,30,245.95","44,895"
"18-May-2012","EQ","1,204.80","1,224.90","1,202.65","1,222.00","1,219.00","1,210.65","1,215.21","1,295.25","902.00","13,28,335","1,61,42,09,724.50","29,677"
