"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2004","EQ","1,300.00","1,338.80","1,296.65","1,296.65","1,337.00","1,335.45","1,322.87","1,336.90","958.55","6,12,414","81,01,46,857.35","-"
"30-Dec-2004","EQ","1,318.00","1,328.00","1,291.85","1,320.25","1,297.30","1,296.65","1,306.77","1,336.90","958.55","7,03,349","91,91,17,752.50","-"
"29-Dec-2004","EQ","1,316.95","1,336.90","1,313.15","1,309.35","1,318.65","1,320.25","1,324.24","1,314.00","958.55","8,29,153","1,09,80,00,702.00","-"
"28-Dec-2004","EQ","1,272.00","1,314.00","1,266.20","1,270.55","1,312.05","1,309.35","1,297.48","1,286.00","958.55","12,01,806","1,55,93,22,243.60","-"
"27-Dec-2004","EQ","1,270.00","1,285.00","1,262.20","1,267.95","1,268.30","1,270.55","1,277.19","1,286.00","958.55","5,50,063","70,25,37,491.25","-"
"24-Dec-2004","EQ","1,232.95","1,272.00","1,221.55","1,227.85","1,270.05","1,267.95","1,254.00","1,286.00","958.55","8,32,732","1,04,42,47,170.40","-"
"23-Dec-2004","EQ","1,247.70","1,247.70","1,225.00","1,240.15","1,228.60","1,227.85","1,235.08","1,286.00","958.55","4,93,614","60,96,50,406.50","-"
"22-Dec-2004","EQ","1,275.10","1,275.10","1,230.00","1,272.70","1,242.00","1,240.15","1,246.05","1,286.00","958.55","7,50,214","93,48,01,938.40","-"
"21-Dec-2004","EQ","1,264.95","1,277.00","1,263.15","1,262.55","1,272.00","1,272.70","1,270.50","1,286.00","958.55","4,32,314","54,92,54,218.05","-"
"20-Dec-2004","EQ","1,260.00","1,268.50","1,256.50","1,256.50","1,261.00","1,262.55","1,262.44","1,286.00","958.55","2,83,553","35,79,68,198.60","-"
"17-Dec-2004","EQ","1,260.00","1,274.80","1,252.10","1,262.65","1,257.10","1,256.50","1,263.88","1,286.00","958.55","6,88,719","87,04,60,631.60","-"
"16-Dec-2004","EQ","1,248.45","1,265.00","1,238.00","1,245.50","1,262.50","1,262.65","1,252.68","1,286.00","958.55","5,43,808","68,12,17,624.70","-"
"15-Dec-2004","EQ","1,244.00","1,254.75","1,238.00","1,233.15","1,246.50","1,245.50","1,247.49","1,286.00","958.55","7,21,584","90,01,66,589.65","-"
